Product ID,Title,Price ($),Original Price ($),Savings (%),Rating (★),Reviews,Orders,Category,URL,Image URL,Search Keyword,Scraped Date,Profit Margin (%)
10050000019,Elite Smartwatch Sport Band Heart Rate Monitor,62.15,127.74,51,3.7,3904,10135,Electronics,https://www.aliexpress.com/item/10050000019.html,https://ae01.alicdn.com/kf/g0-820892-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000020,Bluetooth Pro Smart Watch Pedometer,21.47,52.75,59,4.4,495,7476,Electronics,https://www.aliexpress.com/item/10050000020.html,https://ae01.alicdn.com/kf/g0-174328-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000021,Bluetooth AMOLED Smart Watch Pedometer,70.10,133.51,47,4.2,3285,4289,Electronics,https://www.aliexpress.com/item/10050000021.html,https://ae01.alicdn.com/kf/g0-761221-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000022,Waterproof GPS Smart Watch Fitness,73.29,114.85,36,4.8,3107,35054,Electronics,https://www.aliexpress.com/item/10050000022.html,https://ae01.alicdn.com/kf/g0-796741-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000023,Waterproof Max Smart Watch Fitness,27.52,61.52,55,4.1,2314,29206,Electronics,https://www.aliexpress.com/item/10050000023.html,https://ae01.alicdn.com/kf/g0-764920-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000024,Waterproof Ultra Smart Watch Fitness,22.99,30.69,25,3.8,4081,4725,Electronics,https://www.aliexpress.com/item/10050000024.html,https://ae01.alicdn.com/kf/g0-388344-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000025,Bluetooth GPS Smart Watch Pedometer,29.13,51.87,44,3.6,291,20174,Electronics,https://www.aliexpress.com/item/10050000025.html,https://ae01.alicdn.com/kf/g0-439843-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000026,Bluetooth Pro Smart Watch Pedometer,50.23,95.72,48,3.9,3851,13472,Electronics,https://www.aliexpress.com/item/10050000026.html,https://ae01.alicdn.com/kf/g0-726598-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000027,Waterproof Elite Smart Watch Fitness,53.96,97.34,45,4.5,679,12396,Electronics,https://www.aliexpress.com/item/10050000027.html,https://ae01.alicdn.com/kf/g0-979798-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000028,Bluetooth AMOLED Smart Watch Pedometer,58.40,108.51,46,3.8,1611,8184,Electronics,https://www.aliexpress.com/item/10050000028.html,https://ae01.alicdn.com/kf/g0-871748-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000029,AMOLED Smartwatch Sport Band Heart Rate Monitor,15.86,31.87,50,4.2,2176,39925,Electronics,https://www.aliexpress.com/item/10050000029.html,https://ae01.alicdn.com/kf/g0-779964-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000030,Bluetooth Pro Smart Watch Pedometer,51.41,103.16,50,4.3,4329,4460,Electronics,https://www.aliexpress.com/item/10050000030.html,https://ae01.alicdn.com/kf/g0-135529-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000031,Smart Watch AMOLED Fitness Tracker Blood Pressure,33.35,81.14,59,4.6,2473,49060,Electronics,https://www.aliexpress.com/item/10050000031.html,https://ae01.alicdn.com/kf/g0-242084-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000032,Bluetooth Max Smart Watch Pedometer,59.93,120.26,50,4.0,1550,26927,Electronics,https://www.aliexpress.com/item/10050000032.html,https://ae01.alicdn.com/kf/g0-390026-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000033,Smart Watch Ultra Fitness Tracker Blood Pressure,23.94,51.66,54,4.5,932,12232,Electronics,https://www.aliexpress.com/item/10050000033.html,https://ae01.alicdn.com/kf/g0-870181-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000034,AMOLED Digital Watch Android iOS Compatible,33.19,63.10,47,4.4,4734,44253,Electronics,https://www.aliexpress.com/item/10050000034.html,https://ae01.alicdn.com/kf/g0-846305-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000035,Waterproof AMOLED Smart Watch Fitness,49.43,95.65,48,3.5,1282,44353,Electronics,https://www.aliexpress.com/item/10050000035.html,https://ae01.alicdn.com/kf/g0-258043-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000036,Bluetooth Pro Smart Watch Pedometer,20.81,41.96,50,4.7,4223,28787,Electronics,https://www.aliexpress.com/item/10050000036.html,https://ae01.alicdn.com/kf/g0-726150-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000037,GPS Smartwatch Sport Band Heart Rate Monitor,50.95,94.67,46,4.1,4486,39229,Electronics,https://www.aliexpress.com/item/10050000037.html,https://ae01.alicdn.com/kf/g0-416193-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000038,Waterproof OLED Smart Watch Fitness,16.11,37.31,57,3.9,2302,16473,Electronics,https://www.aliexpress.com/item/10050000038.html,https://ae01.alicdn.com/kf/g0-751335-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000039,Max Smartwatch Sport Band Heart Rate Monitor,34.77,83.27,58,4.0,3318,966,Electronics,https://www.aliexpress.com/item/10050000039.html,https://ae01.alicdn.com/kf/g0-506307-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000040,Waterproof Ultra Smart Watch Fitness,55.06,124.54,56,3.5,3242,5768,Electronics,https://www.aliexpress.com/item/10050000040.html,https://ae01.alicdn.com/kf/g0-783858-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000041,Bluetooth GPS Smart Watch Pedometer,19.49,33.07,41,4.2,3356,8924,Electronics,https://www.aliexpress.com/item/10050000041.html,https://ae01.alicdn.com/kf/g0-477692-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000042,OLED Digital Watch Android iOS Compatible,29.81,69.81,57,3.7,2793,6915,Electronics,https://www.aliexpress.com/item/10050000042.html,https://ae01.alicdn.com/kf/g0-388181-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000043,Smart Watch Pro Fitness Tracker Blood Pressure,36.27,84.57,57,4.9,1824,38779,Electronics,https://www.aliexpress.com/item/10050000043.html,https://ae01.alicdn.com/kf/g0-742283-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000044,Smart Watch OLED Fitness Tracker Blood Pressure,52.77,128.55,59,3.7,2517,2437,Electronics,https://www.aliexpress.com/item/10050000044.html,https://ae01.alicdn.com/kf/g0-520002-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000045,Bluetooth Ultra Smart Watch Pedometer,78.34,187.92,58,4.8,1942,44236,Electronics,https://www.aliexpress.com/item/10050000045.html,https://ae01.alicdn.com/kf/g0-372219-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000046,Pro Digital Watch Android iOS Compatible,42.09,66.90,37,4.1,4725,21475,Electronics,https://www.aliexpress.com/item/10050000046.html,https://ae01.alicdn.com/kf/g0-490396-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000047,Waterproof Ultra Smart Watch Fitness,15.31,33.49,54,3.8,1626,16713,Electronics,https://www.aliexpress.com/item/10050000047.html,https://ae01.alicdn.com/kf/g0-934035-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000048,Waterproof Ultra Smart Watch Fitness,26.24,48.51,46,4.2,4285,17023,Electronics,https://www.aliexpress.com/item/10050000048.html,https://ae01.alicdn.com/kf/g0-592368-L.jpg,smartwatch,2026-02-05 23:08:36,60
10050000049,Pro Smartwatch Sport Band Heart Rate Monitor,23.92,42.66,44,4.2,3164,9212,Electronics,https://www.aliexpress.com/item/10050000049.html,https://ae01.alicdn.com/kf/g0-824954-L.jpg,smartwatch,2026-02-05 23:08:36,60
