Product ID,Title,Price ($),Original Price ($),Savings (%),Rating (★),Reviews,Orders,Category,URL,Image URL,Search Keyword,Scraped Date,Profit Margin (%)
10050000040,Pro Smartwatch Sport Band Heart Rate Monitor,37.48,71.16,47,4.3,2636,38619,Electronics,https://www.aliexpress.com/item/10050000040.html,https://ae01.alicdn.com/kf/g0-943549-L.jpg,smartwatch,2026-02-05 23:08:42,60
10050000041,Ultra Smartwatch Sport Band Heart Rate Monitor,22.78,53.21,57,3.7,289,8256,Electronics,https://www.aliexpress.com/item/10050000041.html,https://ae01.alicdn.com/kf/g0-307843-L.jpg,smartwatch,2026-02-05 23:08:42,60
10050000042,AMOLED Digital Watch Android iOS Compatible,42.76,71.25,40,4.9,4383,42862,Electronics,https://www.aliexpress.com/item/10050000042.html,https://ae01.alicdn.com/kf/g0-629934-L.jpg,smartwatch,2026-02-05 23:08:42,60
10050000043,Waterproof Pro Smart Watch Fitness,46.86,102.89,54,3.9,4849,8242,Electronics,https://www.aliexpress.com/item/10050000043.html,https://ae01.alicdn.com/kf/g0-315179-L.jpg,smartwatch,2026-02-05 23:08:42,60
10050000044,AMOLED Smartwatch Sport Band Heart Rate Monitor,19.96,26.08,23,4.2,713,35518,Electronics,https://www.aliexpress.com/item/10050000044.html,https://ae01.alicdn.com/kf/g0-279023-L.jpg,smartwatch,2026-02-05 23:08:42,60
10050000045,Elite Smartwatch Sport Band Heart Rate Monitor,78.65,102.05,23,4.3,1146,24611,Electronics,https://www.aliexpress.com/item/10050000045.html,https://ae01.alicdn.com/kf/g0-991828-L.jpg,smartwatch,2026-02-05 23:08:42,60
10050000046,Smart Watch OLED Fitness Tracker Blood Pressure,54.18,100.01,46,5.0,3806,41455,Electronics,https://www.aliexpress.com/item/10050000046.html,https://ae01.alicdn.com/kf/g0-233690-L.jpg,smartwatch,2026-02-05 23:08:42,60
10050000047,Elite Digital Watch Android iOS Compatible,76.89,129.86,41,4.4,724,7244,Electronics,https://www.aliexpress.com/item/10050000047.html,https://ae01.alicdn.com/kf/g0-131875-L.jpg,smartwatch,2026-02-05 23:08:42,60
10050000048,Smart Watch Elite Fitness Tracker Blood Pressure,34.11,69.15,51,4.4,1180,39396,Electronics,https://www.aliexpress.com/item/10050000048.html,https://ae01.alicdn.com/kf/g0-722908-L.jpg,smartwatch,2026-02-05 23:08:42,60
10050000049,Bluetooth Pro Smart Watch Pedometer,31.39,55.29,43,3.6,4541,10756,Electronics,https://www.aliexpress.com/item/10050000049.html,https://ae01.alicdn.com/kf/g0-913199-L.jpg,smartwatch,2026-02-05 23:08:42,60
